
         4  4.063778E-04  4.577833E-02  7.127704E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9159784E+01

         4  4.151596E-04  4.734158E-02  7.358148E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9273819E+01

         4  4.238102E-04  4.883608E-02  7.626552E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9387854E+01

         4  4.320981E-04  5.012333E-02  7.915320E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9501889E+01

         4  4.399436E-04  5.111549E-02  8.199349E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9615924E+01

         4  4.472370E-04  5.175787E-02  8.456316E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9729959E+01

         4  4.539496E-04  5.205526E-02  8.669810E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9843993E+01

         4  4.602645E-04  5.209307E-02  8.825724E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.9958028E+01

         4  4.663808E-04  5.199407E-02  8.918227E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1007206E+02

         4  4.724673E-04  5.189417E-02  8.954132E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1018610E+02

         4  4.787884E-04  5.194479E-02  8.946758E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1030013E+02

         4  4.855658E-04  5.226953E-02  8.914492E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1041417E+02

         4  4.928554E-04  5.292738E-02  8.883111E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1052820E+02

         4  5.006599E-04  5.392348E-02  8.878706E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1069925E+02

         4  5.131296E-04  5.589438E-02  8.966480E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1087031E+02

         4  5.259110E-04  5.807628E-02  9.198062E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1104136E+02

         4  5.382529E-04  5.999315E-02  9.570571E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1121241E+02

         4  5.496037E-04  6.127218E-02  1.003223E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1138346E+02

         4  5.597276E-04  6.177860E-02  1.050323E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1155452E+02

         4  5.689291E-04  6.169580E-02  1.089602E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1172557E+02

         4  5.778716E-04  6.144256E-02  1.114274E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1189662E+02

         4  5.872750E-04  6.149692E-02  1.122385E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1206767E+02

         4  5.977183E-04  6.221765E-02  1.117271E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1223873E+02

         4  6.093131E-04  6.368138E-02  1.106831E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1240978E+02

         4  6.216691E-04  6.565066E-02  1.101332E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1258083E+02

         4  6.341077E-04  6.767764E-02  1.109602E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1275188E+02

         4  6.458680E-04  6.927511E-02  1.136216E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1292293E+02

         4  6.564703E-04  7.013055E-02  1.179857E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1309399E+02

         4  6.659379E-04  7.024538E-02  1.233202E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1326504E+02

         4  6.747317E-04  6.992761E-02  1.285462E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1343609E+02

         4  6.836136E-04  6.967120E-02  1.325889E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1360714E+02

         4  6.933071E-04  6.994184E-02  1.347334E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1377820E+02

         4  7.041519E-04  7.097091E-02  1.349127E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1394925E+02

         4  7.160028E-04  7.266246E-02  1.337357E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1412030E+02

         4  7.282569E-04  7.462524E-02  1.322804E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1429135E+02

         4  7.401119E-04  7.633928E-02  1.317438E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1446241E+02

         4  7.509533E-04  7.739030E-02  1.330094E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1463346E+02

         4  7.605903E-04  7.765007E-02  1.363436E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1480451E+02

         4  7.693559E-04  7.733966E-02  1.413155E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1497556E+02

         4  7.779787E-04  7.693513E-02  1.469331E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1514661E+02

         4  7.872291E-04  7.694906E-02  1.519993E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1531767E+02

         4  7.975940E-04  7.770413E-02  1.555368E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1548872E+02

         4  8.090523E-04  7.918627E-02  1.571108E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1565977E+02

         4  8.210613E-04  8.104449E-02  1.569706E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1583082E+02

         4  8.328287E-04  8.275120E-02  1.559296E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1600188E+02

         4  8.436638E-04  8.384103E-02  1.550455E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1617293E+02

         4  8.532893E-04  8.412710E-02  1.552549E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1634398E+02

         4  8.619886E-04  8.379449E-02  1.570673E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1651503E+02

         4  8.704617E-04  8.331301E-02  1.604352E-05

 displacements (vx,vy,vz) for set TIPMARKER and time  0.1668609E+02

         4  8.795067E-04  8.321884E-02  1.648349E-05

