
 displacements (vx,vy,vz) for set TIPMARKER and time  0.5209307E+01

         4  1.458911E-04  1.598813E-02  2.546582E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5290490E+01

         4  1.515167E-04  1.670900E-02  2.621344E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5371673E+01

         4  1.574267E-04  1.759361E-02  2.767695E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5452856E+01

         4  1.637134E-04  1.864284E-02  2.912887E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5534039E+01

         4  1.701478E-04  1.979472E-02  3.079468E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5615222E+01

         4  1.765386E-04  2.098785E-02  3.270335E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5696405E+01

         4  1.829930E-04  2.220630E-02  3.469550E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5777588E+01

         4  1.895353E-04  2.341954E-02  3.667423E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5858771E+01

         4  1.959235E-04  2.455265E-02  3.856661E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.5939954E+01

         4  2.019940E-04  2.554782E-02  4.038288E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6021137E+01

         4  2.078460E-04  2.639998E-02  4.198358E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6102320E+01

         4  2.135544E-04  2.710760E-02  4.328774E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6183503E+01

         4  2.189571E-04  2.763916E-02  4.427990E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6264686E+01

         4  2.239729E-04  2.798736E-02  4.504932E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6345869E+01

         4  2.287886E-04  2.820004E-02  4.552374E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6427052E+01

         4  2.335432E-04  2.832622E-02  4.576042E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6508235E+01

         4  2.381723E-04  2.838577E-02  4.579529E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6589418E+01

         4  2.426692E-04  2.841258E-02  4.578786E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6670601E+01

         4  2.472445E-04  2.847858E-02  4.576757E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6751784E+01

         4  2.520569E-04  2.864424E-02  4.576848E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6832967E+01

         4  2.570401E-04  2.892678E-02  4.589456E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6914150E+01

         4  2.621666E-04  2.934230E-02  4.627478E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.6995333E+01

         4  2.675833E-04  2.992752E-02  4.696301E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7076516E+01

         4  2.733622E-04  3.069602E-02  4.789151E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7157699E+01

         4  2.793684E-04  3.161518E-02  4.908757E-06

 displacements (vx,vy,vz) for set TIPMARKER and time  0.7279474E+01

